17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,17.14009,17.1375,17.13539,17.13374,17.13257,17.13186,17.13163,17.13186.1,17.13257.1,17.13374.1,17.13539.1,17.1375.1,17.14009.1,17.14314.1,17.14667.1,17.15067.1,17.15514.1,17.16009.1,17.1655.1,17.17139.1,17.17776.1,17.1846.1,17.19193.1,17.19972.1,17.208.1,17.21676.1,17.226.1,17.23572.1,17.24592.1,17.25661.1,17.26779.1,17.27946.1,17.29161.1,17.30426.1,17.31741.1,17.33104.1,17.34518.1,17.35981.1,17.37495.1,17.39059.1,17.40673.1,17.42339.1,17.44055.1,17.45823.1,17.47642.1,17.49513.1,17.51436.1,17.53411,17.5544.1,17.57521.1,17.59655.1,17.61843.1,17.64084,17.6638,17.68731.1,17.71136.1,0, 0, 0.1,  
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,17.14009,17.1375,17.13539,17.13374,17.13257,17.13186,6.109071,6.086093,6.063453,6.041145,6.063667,6.112586,6.162472,6.213348,6.265246,6.318192,6.372219,6.427354,6.48363,6.541082,6.599743,17.1846,17.19193,17.19972,17.208,17.21676,17.226,17.23572,17.24592,17.25661,17.26779,17.27946,17.29161,17.30426,17.31741,17.33104,17.34518,17.35981,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,68.85779,4737.789,4209.94, cube(Clone) 
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,6.246699,6.221612,6.196898,6.172545,6.148552,6.124911,6.101619,6.078669,6.056056,6.033776,6.011824,6.049669,6.099041,6.149394,6.200758,6.253159,6.306629,6.361197,6.416894,6.473754,6.531812,6.591103,6.651664,6.713534,6.776754,6.841365,6.90741,6.974936,7.043992,7.114625,7.186887,7.260834,7.336523,7.414011,7.49336,7.574636,7.657907,7.743244,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,68.85779,12002.4,10665.18, cube(Clone) 
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,6.246699,6.221612,6.196898,6.172545,6.148552,6.124911,6.101619,6.078669,6.056056,6.033776,6.011824,6.049669,6.099041,6.149394,6.200758,6.253159,6.306629,6.361197,6.416894,6.473754,6.531812,6.591103,6.651664,6.713534,6.776754,6.841365,6.90741,6.974936,7.043992,7.114625,7.186887,7.260834,7.336523,7.414011,7.49336,7.574636,7.657907,7.743244,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,68.85779,12002.4,10665.18, cube(Clone) 
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,17.1655,17.16009,17.15514,17.15067,17.14667,17.14314,6.246699,6.221612,6.196898,6.172545,6.148552,6.124911,6.101619,6.078669,6.056056,6.033776,6.011824,6.049669,6.099041,6.149394,6.200758,6.253159,6.306629,6.361197,6.416894,6.473754,6.531812,6.591103,6.651664,6.713534,6.776754,6.841365,6.90741,6.974936,7.043992,7.114625,7.186887,7.260834,7.336523,7.414011,7.49336,7.574636,7.657907,7.743244,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,68.85779,12002.4,10665.18, cube(Clone) 
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,6.397158,6.36976,6.342768,6.316176,6.289979,6.264167,6.238739,6.213684,6.189,6.164679,6.140717,6.117106,6.093843,6.070922,6.048339,6.026087,6.004162,5.984017,6.032854,6.08266,6.133466,6.185299,6.238188,6.292164,6.347257,6.4035,6.460927,6.519575,6.579479,6.640677,6.703212,6.767121,6.83245,6.899243,6.967549,7.037416,7.108894,7.182038,7.256906,7.333552,7.41204,7.492435,7.574802,7.659214,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,68.85779,13897.51,12349.16, cube(Clone) 
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,6.397158,6.36976,6.342768,6.316176,6.289979,6.264167,6.238739,6.213684,6.189,6.164679,6.140717,6.117106,6.093843,6.070922,6.048339,6.026087,6.004162,5.984017,6.032854,6.08266,6.133466,6.185299,6.238188,6.292164,6.347257,6.4035,6.460927,6.519575,6.579479,6.640677,6.703212,6.767121,6.83245,6.899243,6.967549,7.037416,7.108894,7.182038,7.256906,7.333552,7.41204,7.492435,7.574802,7.659214,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,68.85779,13897.51,12349.16, cube(Clone) 
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,6.397158,6.36976,6.342768,6.316176,6.289979,6.264167,6.238739,6.213684,6.189,6.164679,6.140717,6.117106,6.093843,6.070922,6.048339,6.026087,6.004162,5.984017,6.032854,6.08266,6.133466,6.185299,6.238188,6.292164,6.347257,6.4035,6.460927,6.519575,6.579479,6.640677,6.703212,6.767121,6.83245,6.899243,6.967549,7.037416,7.108894,7.182038,7.256906,7.333552,7.41204,7.492435,7.574802,7.659214,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,68.85779,13897.51,12349.16, cube(Clone) 
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,17.208,17.19972,17.19193,17.1846,17.17776,17.17139,6.397158,6.36976,6.342768,6.316176,6.289979,6.264167,6.238739,6.213684,6.189,6.164679,6.140717,6.117106,6.093843,6.070922,6.048339,6.026087,6.004162,5.984017,6.032854,6.08266,6.133466,6.185299,6.238188,6.292164,6.347257,6.4035,6.460927,6.519575,6.579479,6.640677,6.703212,6.767121,6.83245,6.899243,6.967549,7.037416,7.108894,7.182038,7.256906,7.333552,7.41204,7.492435,7.574802,7.659214,17.37495,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,68.85779,13897.51,12349.16, cube(Clone) 
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,6.561753,6.531805,6.502306,6.473248,6.444626,6.41643,6.388655,6.361293,6.334338,6.307781,6.281618,6.255841,6.230446,6.205425,6.180774,6.156485,6.132555,6.108975,6.085743,6.062853,6.0403,6.018078,5.996182,5.974609,5.963907,6.013144,6.06337,6.11461,6.166895,6.220254,6.274717,6.330317,6.387089,6.445066,6.504286,6.564785,6.626604,6.689783,6.754365,6.820395,6.887921,6.956988,7.02765,7.099958,7.17397,7.249741,7.327332,7.406807,7.488234,7.57168,7.657219,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,68.85779,16108.48,14313.8, cube(Clone) 
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,6.561753,6.531805,6.502306,6.473248,6.444626,6.41643,6.388655,6.361293,6.334338,6.307781,6.281618,6.255841,6.230446,6.205425,6.180774,6.156485,6.132555,6.108975,6.085743,6.062853,6.0403,6.018078,5.996182,5.974609,5.963907,6.013144,6.06337,6.11461,6.166895,6.220254,6.274717,6.330317,6.387089,6.445066,6.504286,6.564785,6.626604,6.689783,6.754365,6.820395,6.887921,6.956988,7.02765,7.099958,7.17397,7.249741,7.327332,7.406807,7.488234,7.57168,7.657219,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,68.85779,16108.48,14313.8, cube(Clone) 
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,6.561753,6.531805,6.502306,6.473248,6.444626,6.41643,6.388655,6.361293,6.334338,6.307781,6.281618,6.255841,6.230446,6.205425,6.180774,6.156485,6.132555,6.108975,6.085743,6.062853,6.0403,6.018078,5.996182,5.974609,5.963907,6.013144,6.06337,6.11461,6.166895,6.220254,6.274717,6.330317,6.387089,6.445066,6.504286,6.564785,6.626604,6.689783,6.754365,6.820395,6.887921,6.956988,7.02765,7.099958,7.17397,7.249741,7.327332,7.406807,7.488234,7.57168,7.657219,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,68.85779,16108.48,14313.8, cube(Clone) 
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,6.561753,6.531805,6.502306,6.473248,6.444626,6.41643,6.388655,6.361293,6.334338,6.307781,6.281618,6.255841,6.230446,6.205425,6.180774,6.156485,6.132555,6.108975,6.085743,6.062853,6.0403,6.018078,5.996182,5.974609,5.963907,6.013144,6.06337,6.11461,6.166895,6.220254,6.274717,6.330317,6.387089,6.445066,6.504286,6.564785,6.626604,6.689783,6.754365,6.820395,6.887921,6.956988,7.02765,7.099958,7.17397,7.249741,7.327332,7.406807,7.488234,7.57168,7.657219,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,68.85779,16108.48,14313.8, cube(Clone) 
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,17.25661,17.24592,17.23572,17.226,17.21676,6.561753,6.531805,6.502306,6.473248,6.444626,6.41643,6.388655,6.361293,6.334338,6.307781,6.281618,6.255841,6.230446,6.205425,6.180774,6.156485,6.132555,6.108975,6.085743,6.062853,6.0403,6.018078,5.996182,5.974609,5.963907,6.013144,6.06337,6.11461,6.166895,6.220254,6.274717,6.330317,6.387089,6.445066,6.504286,6.564785,6.626604,6.689783,6.754365,6.820395,6.887921,6.956988,7.02765,7.099958,7.17397,7.249741,7.327332,7.406807,7.488234,7.57168,7.657219,17.39059,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,68.85779,16108.48,14313.8, cube(Clone) 
17.73597,17.71136,17.68731,17.66381,17.64085,17.61843,17.59655,17.57521,17.5544,17.53412,17.51436,17.49513,17.47642,17.45823,17.44055,17.42339,17.40673,17.39059,17.37495,17.35981,17.34518,17.33104,17.31741,17.30426,17.29161,17.27946,17.26779,6.709223,6.676948,6.645165,6.613863,6.583035,6.552671,6.522764,6.493305,6.464288,6.435706,6.407549,6.379812,6.352489,6.32557,6.29905,6.272923,6.247182,6.221823,6.196836,6.172219,6.147964,6.124066,6.10052,6.07732,6.054461,6.031939,6.009748,5.987883,5.966339,5.945113,5.940848,5.99047,6.041094,6.092751,6.145468,6.199276,6.254208,6.310297,6.367577,6.426085,6.485856,6.546932,6.609352,6.673158,6.738394,6.805107,6.873344,6.943156,7.014596,7.087718,7.162577,7.239235,7.317755,7.398203,7.480646,7.565156,7.651812,17.40673,17.42339,17.44055,17.45823,17.47642,17.49513,17.51436,17.53411,17.5544,17.57521,17.59655,17.61843,17.64084,17.6638,17.68731,17.71136,68.85779,18003.6,15997.78, cube(Clone) 
